"","participant","condition","block","trial","stimulus","stimulus_type","choice","rt","correct"
"449","P11","2-back",3,29,"N","non-target","non-target",414,TRUE
"450","P11","2-back",3,30,"Y","non-target","non-target",686,TRUE
"451","P11","3-back",1,1,"N","burn-in","non-target",1698,TRUE
"452","P11","3-back",1,2,"B","burn-in","non-target",466,TRUE
"453","P11","3-back",1,3,"H","burn-in","non-target",554,TRUE
"454","P11","3-back",1,4,"N","target","non-target",1385,FALSE
"455","P11","3-back",1,5,"D","non-target","non-target",537,TRUE
"456","P11","3-back",1,6,"H","target","target",1409,TRUE
"457","P11","3-back",1,7,"F","non-target","non-target",497,TRUE
"458","P11","3-back",1,8,"D","target","non-target",529,FALSE
"459","P11","3-back",1,9,"G","non-target","non-target",529,TRUE
"460","P11","3-back",1,10,"L","non-target","non-target",513,TRUE
"461","P11","3-back",1,11,"K","non-target","non-target",489,TRUE
"462","P11","3-back",1,12,"G","target","target",737,TRUE
"463","P11","3-back",1,13,"L","target","non-target",697,FALSE
"464","P11","3-back",1,14,"Q","non-target","non-target",537,TRUE
"465","P11","3-back",1,15,"T","non-target","non-target",457,TRUE
"466","P11","3-back",1,16,"L","target","target",601,TRUE
"467","P11","3-back",1,17,"Q","target","target",489,TRUE
"468","P11","3-back",1,18,"C","non-target","non-target",449,TRUE
"469","P11","3-back",1,19,"Z","non-target","non-target",473,TRUE
"470","P11","3-back",1,20,"Y","non-target","non-target",657,TRUE
"471","P11","3-back",1,21,"C","target","non-target",801,FALSE
"472","P11","3-back",1,22,"S","non-target","non-target",553,TRUE
"473","P11","3-back",1,23,"L","non-target","non-target",481,TRUE
"474","P11","3-back",1,24,"C","target","target",641,TRUE
"475","P11","3-back",1,25,"P","non-target","non-target",513,TRUE
"476","P11","3-back",1,26,"H","non-target","non-target",448,TRUE
"477","P11","3-back",1,27,"R","non-target","non-target",753,TRUE
"478","P11","3-back",1,28,"Q","non-target","non-target",520,TRUE
"479","P11","3-back",1,29,"H","target","non-target",880,FALSE
"480","P11","3-back",1,30,"Z","non-target","non-target",816,TRUE
"481","P11","3-back",2,1,"F","burn-in","non-target",1064,TRUE
"482","P11","3-back",2,2,"S","burn-in","non-target",360,TRUE
"483","P11","3-back",2,3,"K","burn-in","non-target",376,TRUE
"484","P11","3-back",2,4,"F","target","target",392,TRUE
"485","P11","3-back",2,5,"C","non-target","non-target",400,TRUE
"486","P11","3-back",2,6,"D","non-target","non-target",456,TRUE
"487","P11","3-back",2,7,"F","target","target",1000,TRUE
"488","P11","3-back",2,8,"B","non-target","non-target",480,TRUE
"489","P11","3-back",2,9,"T","non-target","non-target",512,TRUE
"490","P11","3-back",2,10,"F","target","target",840,TRUE
"491","P11","3-back",2,11,"V","non-target","non-target",600,TRUE
"492","P11","3-back",2,12,"G","non-target","non-target",512,TRUE
"493","P11","3-back",2,13,"M","non-target","non-target",519,TRUE
"494","P11","3-back",2,14,"J","non-target","non-target",671,TRUE
"495","P11","3-back",2,15,"G","target","target",847,TRUE
"496","P11","3-back",2,16,"N","non-target","non-target",431,TRUE
"497","P11","3-back",2,17,"W","non-target","non-target",447,TRUE
"498","P11","3-back",2,18,"Y","non-target","non-target",735,TRUE
"499","P11","3-back",2,19,"L","non-target","non-target",847,TRUE
"500","P11","3-back",2,20,"W","target","target",776,TRUE
"501","P11","3-back",2,21,"Y","target","non-target",1352,FALSE
"502","P11","3-back",2,22,"S","non-target","non-target",656,TRUE
"503","P11","3-back",2,23,"W","target","target",471,TRUE
"504","P11","3-back",2,24,"Y","target","target",2095,TRUE
"505","P11","3-back",2,25,"C","non-target","non-target",695,TRUE
"506","P11","3-back",2,26,"P","non-target","non-target",887,TRUE
"507","P11","3-back",2,27,"Y","target","target",935,TRUE
"508","P11","3-back",2,28,"Y","non-target","non-target",791,TRUE
"509","P11","3-back",2,29,"P","target","non-target",999,FALSE
"510","P11","3-back",2,30,"F","non-target","non-target",727,TRUE
"511","P11","3-back",3,1,"H","burn-in","non-target",690,TRUE
"512","P11","3-back",3,2,"V","burn-in","non-target",410,TRUE
"513","P11","3-back",3,3,"B","burn-in","non-target",385,TRUE
"514","P11","3-back",3,4,"W","non-target","non-target",457,TRUE
"515","P11","3-back",3,5,"K","non-target","non-target",465,TRUE
"516","P11","3-back",3,6,"Q","non-target","non-target",425,TRUE
"517","P11","3-back",3,7,"Z","non-target","non-target",665,TRUE
"518","P11","3-back",3,8,"K","target","target",689,TRUE
"519","P11","3-back",3,9,"J","non-target","non-target",577,TRUE
"520","P11","3-back",3,10,"Z","target","target",697,TRUE
"521","P11","3-back",3,11,"M","non-target","non-target",553,TRUE
"522","P11","3-back",3,12,"T","non-target","non-target",641,TRUE
"523","P11","3-back",3,13,"Z","target","target",969,TRUE
"524","P11","3-back",3,14,"M","target","non-target",904,FALSE
"525","P11","3-back",3,15,"N","non-target","non-target",553,TRUE
"526","P11","3-back",3,16,"R","non-target","non-target",673,TRUE
"527","P11","3-back",3,17,"D","non-target","non-target",537,TRUE
"528","P11","3-back",3,18,"G","non-target","non-target",561,TRUE
"529","P11","3-back",3,19,"B","non-target","non-target",633,TRUE
"530","P11","3-back",3,20,"D","target","target",665,TRUE
"531","P11","3-back",3,21,"Y","non-target","non-target",633,TRUE
"532","P11","3-back",3,22,"B","target","target",817,TRUE
"533","P11","3-back",3,23,"D","target","target",697,TRUE
"534","P11","3-back",3,24,"Z","non-target","non-target",944,TRUE
"535","P11","3-back",3,25,"B","target","non-target",1600,FALSE
"536","P11","3-back",3,26,"V","non-target","non-target",768,TRUE
"537","P11","3-back",3,27,"Z","target","target",1632,TRUE
"538","P11","3-back",3,28,"B","target","target",1144,TRUE
"539","P11","3-back",3,29,"S","non-target","non-target",760,TRUE
"540","P11","3-back",3,30,"H","non-target","non-target",600,TRUE
"541","P12","2-back",1,1,"Z","burn-in","non-target",492,TRUE
"542","P12","2-back",1,2,"T","burn-in","non-target",581,TRUE
"543","P12","2-back",1,3,"W","burn-in","non-target",628,TRUE
"544","P12","2-back",1,4,"S","non-target","non-target",524,TRUE
"545","P12","2-back",1,5,"R","non-target","non-target",732,TRUE
"546","P12","2-back",1,6,"S","target","target",364,TRUE
"547","P12","2-back",1,7,"B","non-target","non-target",492,TRUE
"548","P12","2-back",1,8,"M","non-target","non-target",572,TRUE
"549","P12","2-back",1,9,"V","non-target","non-target",508,TRUE
"550","P12","2-back",1,10,"M","target","target",381,TRUE
"551","P12","2-back",1,11,"L","non-target","non-target",589,TRUE
"552","P12","2-back",1,12,"Y","non-target","non-target",581,TRUE
"553","P12","2-back",1,13,"L","target","target",533,TRUE
"554","P12","2-back",1,14,"Y","target","target",405,TRUE
"555","P12","2-back",1,15,"L","target","target",493,TRUE
"556","P12","2-back",1,16,"D","non-target","non-target",413,TRUE
"557","P12","2-back",1,17,"K","non-target","non-target",516,TRUE
"558","P12","2-back",1,18,"D","target","target",396,TRUE
"559","P12","2-back",1,19,"S","non-target","non-target",556,TRUE
"560","P12","2-back",1,20,"D","target","target",604,TRUE
"561","P12","2-back",1,21,"N","non-target","non-target",500,TRUE
"562","P12","2-back",1,22,"Z","non-target","non-target",540,TRUE
"563","P12","2-back",1,23,"T","non-target","non-target",492,TRUE
"564","P12","2-back",1,24,"Z","target","target",324,TRUE
"565","P12","2-back",1,25,"T","target","target",460,TRUE
"566","P12","2-back",1,26,"Z","target","target",716,TRUE
"567","P12","2-back",1,27,"F","non-target","non-target",572,TRUE
"568","P12","2-back",1,28,"J","non-target","non-target",588,TRUE
"569","P12","2-back",1,29,"B","non-target","non-target",468,TRUE
"570","P12","2-back",1,30,"M","non-target","non-target",452,TRUE
"571","P12","2-back",2,1,"W","burn-in","non-target",417,TRUE
"572","P12","2-back",2,2,"C","burn-in","non-target",649,TRUE
"573","P12","2-back",2,3,"R","burn-in","non-target",689,TRUE
"574","P12","2-back",2,4,"P","non-target","non-target",417,TRUE
"575","P12","2-back",2,5,"Q","non-target","non-target",417,TRUE
"576","P12","2-back",2,6,"H","non-target","non-target",473,TRUE
"577","P12","2-back",2,7,"G","non-target","non-target",441,TRUE
"578","P12","2-back",2,8,"R","non-target","non-target",456,TRUE
"579","P12","2-back",2,9,"Q","non-target","non-target",472,TRUE
"580","P12","2-back",2,10,"Y","non-target","non-target",624,TRUE
"581","P12","2-back",2,11,"D","non-target","non-target",448,TRUE
"582","P12","2-back",2,12,"W","non-target","non-target",472,TRUE
"583","P12","2-back",2,13,"Z","non-target","non-target",520,TRUE
"584","P12","2-back",2,14,"W","target","target",512,TRUE
"585","P12","2-back",2,15,"Z","target","target",2456,TRUE
"586","P12","2-back",2,16,"W","target","target",648,TRUE
"587","P12","2-back",2,17,"Z","target","target",560,TRUE
"588","P12","2-back",2,18,"W","target","target",448,TRUE
"589","P12","2-back",2,19,"Z","target","non-target",408,FALSE
"590","P12","2-back",2,20,"W","target","target",464,TRUE
"591","P12","2-back",2,21,"H","non-target","non-target",464,TRUE
"592","P12","2-back",2,22,"W","target","non-target",967,FALSE
"593","P12","2-back",2,23,"H","target","target",535,TRUE
"594","P12","2-back",2,24,"W","target","target",432,TRUE
"595","P12","2-back",2,25,"N","non-target","non-target",448,TRUE
"596","P12","2-back",2,26,"M","non-target","non-target",760,TRUE
"597","P12","2-back",2,27,"L","non-target","non-target",360,TRUE
"598","P12","2-back",2,28,"V","non-target","non-target",576,TRUE
"599","P12","2-back",2,29,"J","non-target","non-target",424,TRUE
"600","P12","2-back",2,30,"K","non-target","non-target",424,TRUE
"601","P12","2-back",3,1,"S","burn-in","non-target",1357,TRUE
"602","P12","2-back",3,2,"B","burn-in","non-target",597,TRUE
"603","P12","2-back",3,3,"G","burn-in","non-target",485,TRUE
"604","P12","2-back",3,4,"F","non-target","non-target",572,TRUE
"605","P12","2-back",3,5,"T","non-target","non-target",484,TRUE
"606","P12","2-back",3,6,"P","non-target","non-target",412,TRUE
"607","P12","2-back",3,7,"T","target","target",332,TRUE
"608","P12","2-back",3,8,"P","target","target",500,TRUE
"609","P12","2-back",3,9,"C","non-target","non-target",452,TRUE
"610","P12","2-back",3,10,"Z","non-target","non-target",396,TRUE
"611","P12","2-back",3,11,"C","target","target",420,TRUE
"612","P12","2-back",3,12,"Q","non-target","non-target",477,TRUE
"613","P12","2-back",3,13,"V","non-target","non-target",445,TRUE
"614","P12","2-back",3,14,"Q","target","target",389,TRUE
"615","P12","2-back",3,15,"V","target","target",565,TRUE
"616","P12","2-back",3,16,"G","non-target","non-target",341,TRUE
"617","P12","2-back",3,17,"P","non-target","non-target",533,TRUE
"618","P12","2-back",3,18,"G","target","target",348,TRUE
"619","P12","2-back",3,19,"W","non-target","non-target",452,TRUE
"620","P12","2-back",3,20,"L","non-target","non-target",676,TRUE
"621","P12","2-back",3,21,"W","target","target",364,TRUE
"622","P12","2-back",3,22,"B","non-target","non-target",476,TRUE
"623","P12","2-back",3,23,"W","target","target",516,TRUE
"624","P12","2-back",3,24,"F","non-target","non-target",412,TRUE
"625","P12","2-back",3,25,"C","non-target","non-target",644,TRUE
"626","P12","2-back",3,26,"F","target","target",444,TRUE
"627","P12","2-back",3,27,"C","target","target",372,TRUE
"628","P12","2-back",3,28,"M","non-target","non-target",652,TRUE
"629","P12","2-back",3,29,"T","non-target","non-target",524,TRUE
"630","P12","2-back",3,30,"K","non-target","non-target",452,TRUE
"631","P12","3-back",1,1,"R","burn-in","non-target",410,TRUE
"632","P12","3-back",1,2,"V","burn-in","non-target",722,TRUE
"633","P12","3-back",1,3,"B","burn-in","non-target",402,TRUE
"634","P12","3-back",1,4,"R","target","target",698,TRUE
"635","P12","3-back",1,5,"V","target","target",842,TRUE
"636","P12","3-back",1,6,"H","non-target","non-target",690,TRUE
"637","P12","3-back",1,7,"S","non-target","non-target",842,TRUE
"638","P12","3-back",1,8,"T","non-target","non-target",1178,TRUE
"639","P12","3-back",1,9,"W","non-target","non-target",755,TRUE
"640","P12","3-back",1,10,"Z","non-target","non-target",539,TRUE
"641","P12","3-back",1,11,"T","target","target",362,TRUE
"642","P12","3-back",1,12,"W","target","target",842,TRUE
"643","P12","3-back",1,13,"L","non-target","non-target",570,TRUE
"644","P12","3-back",1,14,"Y","non-target","non-target",1050,TRUE
"645","P12","3-back",1,15,"N","non-target","non-target",642,TRUE
"646","P12","3-back",1,16,"G","non-target","non-target",706,TRUE
"647","P12","3-back",1,17,"Y","target","target",547,TRUE
"648","P12","3-back",1,18,"Q","non-target","non-target",666,TRUE
"649","P12","3-back",1,19,"D","non-target","non-target",1098,TRUE
"650","P12","3-back",1,20,"Y","target","target",906,TRUE
"651","P12","3-back",1,21,"Q","target","target",1218,TRUE
"652","P12","3-back",1,22,"J","non-target","non-target",386,TRUE
"653","P12","3-back",1,23,"Y","target","target",850,TRUE
"654","P12","3-back",1,24,"C","non-target","non-target",850,TRUE
"655","P12","3-back",1,25,"G","non-target","non-target",705,TRUE
"656","P12","3-back",1,26,"H","non-target","non-target",1113,TRUE
"657","P12","3-back",1,27,"Z","non-target","target",777,FALSE
"658","P12","3-back",1,28,"G","target","target",1146,TRUE
"659","P12","3-back",1,29,"Y","non-target","target",1705,FALSE
"660","P12","3-back",1,30,"Z","target","target",449,TRUE
"661","P12","3-back",2,1,"L","burn-in","non-target",489,TRUE
"662","P12","3-back",2,2,"B","burn-in","non-target",1234,TRUE
"663","P12","3-back",2,3,"T","burn-in","non-target",681,TRUE
"664","P12","3-back",2,4,"K","non-target","non-target",1164,TRUE
"665","P12","3-back",2,5,"R","non-target","non-target",1297,TRUE
"666","P12","3-back",2,6,"S","non-target","non-target",744,TRUE
"667","P12","3-back",2,7,"P","non-target","non-target",1161,TRUE
"668","P12","3-back",2,8,"Q","non-target","non-target",825,TRUE
"669","P12","3-back",2,9,"D","non-target","non-target",617,TRUE
"670","P12","3-back",2,10,"P","target","target",489,TRUE
"671","P12","3-back",2,11,"Q","target","target",2153,TRUE
"672","P12","3-back",2,12,"D","target","target",1553,TRUE
"673","P12","3-back",2,13,"P","target","target",1441,TRUE
"674","P12","3-back",2,14,"F","non-target","non-target",918,TRUE
"675","P12","3-back",2,15,"D","target","target",449,TRUE
"676","P12","3-back",2,16,"N","non-target","non-target",767,TRUE
"677","P12","3-back",2,17,"F","target","target",769,TRUE
"678","P12","3-back",2,18,"M","non-target","non-target",681,TRUE
"679","P12","3-back",2,19,"N","target","non-target",1665,FALSE
"680","P12","3-back",2,20,"F","target","non-target",2232,FALSE
"681","P12","3-back",2,21,"V","non-target","non-target",1008,TRUE
"682","P12","3-back",2,22,"N","target","target",1197,TRUE
"683","P12","3-back",2,23,"W","non-target","non-target",635,TRUE
"684","P12","3-back",2,24,"J","non-target","non-target",784,TRUE
"685","P12","3-back",2,25,"Z","non-target","target",1392,FALSE
"686","P12","3-back",2,26,"T","non-target","non-target",1512,TRUE
"687","P12","3-back",2,27,"W","non-target","non-target",2272,TRUE
"688","P12","3-back",2,28,"Z","target","target",712,TRUE
"689","P12","3-back",2,29,"C","non-target","non-target",504,TRUE
"690","P12","3-back",2,30,"F","non-target","non-target",1136,TRUE
"691","P12","3-back",3,1,"V","burn-in","non-target",952,TRUE
"692","P12","3-back",3,2,"N","burn-in","non-target",792,TRUE
"693","P12","3-back",3,3,"P","burn-in","non-target",423,TRUE
"694","P12","3-back",3,4,"H","non-target","non-target",656,TRUE
"695","P12","3-back",3,5,"N","target","target",1032,TRUE
"696","P12","3-back",3,6,"D","non-target","non-target",1272,TRUE
"697","P12","3-back",3,7,"H","target","target",616,TRUE
"698","P12","3-back",3,8,"R","non-target","non-target",1312,TRUE
"699","P12","3-back",3,9,"D","target","non-target",2424,FALSE
"700","P12","3-back",3,10,"M","non-target","non-target",3232,TRUE
"701","P12","3-back",3,11,"K","non-target","non-target",2384,TRUE
"702","P12","3-back",3,12,"L","non-target","non-target",1461,TRUE
"703","P12","3-back",3,13,"M","target","target",696,TRUE
"704","P12","3-back",3,14,"G","non-target","non-target",904,TRUE
"705","P12","3-back",3,15,"Y","non-target","non-target",720,TRUE
"706","P12","3-back",3,16,"M","target","target",1111,TRUE
"707","P12","3-back",3,17,"Q","non-target","non-target",1223,TRUE
"708","P12","3-back",3,18,"S","non-target","non-target",1319,TRUE
"709","P12","3-back",3,19,"B","non-target","non-target",1567,TRUE
"710","P12","3-back",3,20,"G","non-target","non-target",1255,TRUE
"711","P12","3-back",3,21,"S","non-target","target",1135,FALSE
"712","P12","3-back",3,22,"B","target","target",455,TRUE
"713","P12","3-back",3,23,"Y","non-target","non-target",1327,TRUE
"714","P12","3-back",3,24,"P","non-target","non-target",1887,TRUE
"715","P12","3-back",3,25,"J","non-target","non-target",991,TRUE
"716","P12","3-back",3,26,"Y","target","target",543,TRUE
"717","P12","3-back",3,27,"P","target","target",2091,TRUE
"718","P12","3-back",3,28,"J","target","target",767,TRUE
"719","P12","3-back",3,29,"Y","target","target",623,TRUE
"720","P12","3-back",3,30,"W","non-target","non-target",638,TRUE
"721","P13","2-back",1,1,"C","burn-in","non-target",1872,TRUE
"722","P13","2-back",1,2,"N","burn-in","non-target",744,TRUE
"723","P13","2-back",1,3,"F","burn-in","non-target",521,TRUE
"724","P13","2-back",1,4,"R","non-target","non-target",1137,TRUE
"725","P13","2-back",1,5,"F","target","target",481,TRUE
"726","P13","2-back",1,6,"V","non-target","non-target",433,TRUE
"727","P13","2-back",1,7,"Y","non-target","non-target",1633,TRUE
"728","P13","2-back",1,8,"B","non-target","non-target",577,TRUE
"729","P13","2-back",1,9,"Y","target","target",585,TRUE
"730","P13","2-back",1,10,"B","target","target",601,TRUE
"731","P13","2-back",1,11,"L","non-target","non-target",601,TRUE
"732","P13","2-back",1,12,"Q","non-target","non-target",912,TRUE
"733","P13","2-back",1,13,"L","target","target",672,TRUE
"734","P13","2-back",1,14,"J","non-target","non-target",480,TRUE
