,participant,condition,block,trial,stimulus,stimulus_type,choice,rt,correct,N,n_targets,n_corrects,lure,n_recent_repetitions,n_recent_targets,n_recent_lures,n_recent_corrects,n_lures
2106,P2,3-back,2,6,W,non-target,non-target,426.0,True,3,10,24,False,0.0,2.0,0.0,2.0,0
2107,P2,3-back,2,7,K,non-target,non-target,426.0,True,3,10,24,False,0.0,2.0,0.0,3.0,0
2108,P2,3-back,2,8,F,target,target,321.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2109,P2,3-back,2,9,L,non-target,non-target,537.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2110,P2,3-back,2,10,B,non-target,non-target,538.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2111,P2,3-back,2,11,Z,non-target,non-target,514.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2112,P2,3-back,2,12,T,non-target,non-target,522.0,True,3,10,24,False,0.0,0.0,0.0,4.0,0
2113,P2,3-back,2,13,J,non-target,target,482.0,False,3,10,24,False,0.0,0.0,0.0,3.0,0
2114,P2,3-back,2,14,Z,target,target,610.0,True,3,10,24,False,1.0,1.0,0.0,3.0,0
2115,P2,3-back,2,15,P,non-target,non-target,722.0,True,3,10,24,False,0.0,1.0,0.0,3.0,0
2116,P2,3-back,2,16,D,non-target,non-target,442.0,True,3,10,24,False,0.0,1.0,0.0,3.0,0
2117,P2,3-back,2,17,G,non-target,non-target,450.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2118,P2,3-back,2,18,P,target,target,530.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
2119,P2,3-back,2,19,D,target,target,594.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2120,P2,3-back,2,20,N,non-target,non-target,402.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
2121,P2,3-back,2,21,L,non-target,non-target,404.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
2122,P2,3-back,2,22,Z,non-target,non-target,561.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2123,P2,3-back,2,23,N,target,target,641.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
2124,P2,3-back,2,24,H,non-target,non-target,417.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2125,P2,3-back,2,25,S,non-target,non-target,649.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2126,P2,3-back,2,26,N,target,target,585.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2127,P2,3-back,2,27,H,target,target,425.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2128,P2,3-back,2,28,M,non-target,non-target,465.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
2129,P2,3-back,2,29,R,non-target,non-target,537.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
2130,P2,3-back,2,30,H,target,non-target,393.0,False,3,10,24,False,1.0,2.0,0.0,3.0,0
2131,P2,3-back,3,1,J,burn-in,non-target,844.0,False,3,10,27,False,,,,,0
2132,P2,3-back,3,2,D,burn-in,non-target,284.0,False,3,10,27,False,,,,,0
2133,P2,3-back,3,3,K,burn-in,non-target,403.0,False,3,10,27,False,,,,,0
2134,P2,3-back,3,4,J,target,target,451.0,True,3,10,27,False,1.0,1.0,0.0,1.0,0
2135,P2,3-back,3,5,D,target,target,491.0,True,3,10,27,False,1.0,2.0,0.0,2.0,0
2136,P2,3-back,3,6,B,non-target,non-target,355.0,True,3,10,27,False,0.0,2.0,0.0,3.0,0
2137,P2,3-back,3,7,P,non-target,non-target,531.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
2138,P2,3-back,3,8,N,non-target,non-target,467.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2139,P2,3-back,3,9,G,non-target,non-target,595.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
2140,P2,3-back,3,10,P,target,target,483.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
2141,P2,3-back,3,11,Y,non-target,non-target,499.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2142,P2,3-back,3,12,V,non-target,non-target,515.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2143,P2,3-back,3,13,P,target,target,387.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
2144,P2,3-back,3,14,Y,target,target,347.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
2145,P2,3-back,3,15,F,non-target,non-target,587.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
2146,P2,3-back,3,16,P,target,target,347.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
2147,P2,3-back,3,17,T,non-target,non-target,459.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
2148,P2,3-back,3,18,Q,non-target,non-target,434.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2149,P2,3-back,3,19,C,non-target,non-target,395.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2150,P2,3-back,3,20,W,non-target,non-target,411.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
2151,P2,3-back,3,21,Q,target,target,291.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
2152,P2,3-back,3,22,N,non-target,non-target,443.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2153,P2,3-back,3,23,W,target,target,587.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
2154,P2,3-back,3,24,Z,non-target,non-target,571.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
2155,P2,3-back,3,25,G,non-target,non-target,459.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2156,P2,3-back,3,26,J,non-target,non-target,395.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
2157,P2,3-back,3,27,Y,non-target,non-target,547.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
2158,P2,3-back,3,28,S,non-target,non-target,467.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
2159,P2,3-back,3,29,J,target,target,531.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
2160,P2,3-back,3,30,Y,target,target,347.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
2161,P20,2-back,1,1,Z,burn-in,non-target,315.0,False,2,10,25,False,,,,,0
2162,P20,2-back,1,2,S,burn-in,non-target,323.0,False,2,10,25,False,,,,,0
2163,P20,2-back,1,3,D,burn-in,non-target,451.0,False,2,10,25,False,,,,,0
2164,P20,2-back,1,4,Q,non-target,non-target,363.0,True,2,10,25,False,0.0,0.0,0.0,1.0,0
2165,P20,2-back,1,5,M,non-target,non-target,371.0,True,2,10,25,False,0.0,0.0,0.0,2.0,0
2166,P20,2-back,1,6,Q,target,target,371.0,True,2,10,25,False,1.0,1.0,0.0,3.0,0
2167,P20,2-back,1,7,H,non-target,non-target,395.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2168,P20,2-back,1,8,P,non-target,non-target,787.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2169,P20,2-back,1,9,H,target,target,707.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2170,P20,2-back,1,10,T,non-target,non-target,338.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2171,P20,2-back,1,11,H,non-target,target,346.0,False,2,10,25,False,1.0,1.0,0.0,3.0,0
2172,P20,2-back,1,12,T,target,non-target,618.0,False,2,10,25,False,2.0,2.0,0.0,2.0,0
2173,P20,2-back,1,13,H,target,target,442.0,True,2,10,25,False,2.0,2.0,0.0,2.0,0
2174,P20,2-back,1,14,F,non-target,non-target,404.0,True,2,10,25,False,1.0,2.0,0.0,2.0,0
2175,P20,2-back,1,15,C,non-target,non-target,427.0,True,2,10,25,False,0.0,2.0,0.0,3.0,0
2176,P20,2-back,1,16,F,target,target,364.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2177,P20,2-back,1,17,C,target,target,379.0,True,2,10,25,False,2.0,2.0,0.0,4.0,0
2178,P20,2-back,1,18,F,target,target,331.0,True,2,10,25,False,2.0,3.0,0.0,4.0,0
2179,P20,2-back,1,19,M,non-target,non-target,331.0,True,2,10,25,False,1.0,3.0,0.0,4.0,0
2180,P20,2-back,1,20,J,non-target,non-target,706.0,True,2,10,25,False,0.0,2.0,0.0,4.0,0
2181,P20,2-back,1,21,Z,non-target,non-target,466.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2182,P20,2-back,1,22,J,target,target,370.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2183,P20,2-back,1,23,R,non-target,non-target,362.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2184,P20,2-back,1,24,W,non-target,non-target,586.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2185,P20,2-back,1,25,B,non-target,non-target,386.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2186,P20,2-back,1,26,W,target,target,386.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2187,P20,2-back,1,27,B,target,target,386.0,True,2,10,25,False,2.0,2.0,0.0,4.0,0
2188,P20,2-back,1,28,P,non-target,non-target,394.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2189,P20,2-back,1,29,Y,non-target,non-target,370.0,True,2,10,25,False,0.0,2.0,0.0,4.0,0
2190,P20,2-back,1,30,D,non-target,non-target,386.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2191,P20,2-back,2,1,L,burn-in,non-target,463.0,False,2,10,23,False,,,,,0
2192,P20,2-back,2,2,K,burn-in,non-target,247.0,False,2,10,23,False,,,,,0
2193,P20,2-back,2,3,V,burn-in,non-target,399.0,False,2,10,23,False,,,,,0
2194,P20,2-back,2,4,K,target,non-target,383.0,False,2,10,23,False,1.0,1.0,0.0,0.0,0
2195,P20,2-back,2,5,V,target,target,343.0,True,2,10,23,False,2.0,2.0,0.0,1.0,0
2196,P20,2-back,2,6,N,non-target,non-target,383.0,True,2,10,23,False,1.0,2.0,0.0,2.0,0
2197,P20,2-back,2,7,S,non-target,non-target,383.0,True,2,10,23,False,0.0,2.0,0.0,3.0,0
2198,P20,2-back,2,8,Q,non-target,non-target,375.0,True,2,10,23,False,0.0,1.0,0.0,4.0,0
2199,P20,2-back,2,9,G,non-target,non-target,422.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2200,P20,2-back,2,10,K,non-target,non-target,358.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2201,P20,2-back,2,11,T,non-target,non-target,446.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2202,P20,2-back,2,12,D,non-target,non-target,646.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2203,P20,2-back,2,13,T,target,non-target,390.0,False,2,10,23,False,1.0,1.0,0.0,3.0,0
2204,P20,2-back,2,14,D,target,non-target,719.0,False,2,10,23,False,2.0,2.0,0.0,2.0,0
2205,P20,2-back,2,15,G,non-target,non-target,367.0,True,2,10,23,False,1.0,2.0,0.0,2.0,0
2206,P20,2-back,2,16,S,non-target,non-target,591.0,True,2,10,23,False,0.0,2.0,0.0,2.0,0
2207,P20,2-back,2,17,V,non-target,non-target,343.0,True,2,10,23,False,0.0,1.0,0.0,3.0,0
2208,P20,2-back,2,18,N,non-target,non-target,335.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2209,P20,2-back,2,19,B,non-target,non-target,335.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2210,P20,2-back,2,20,N,target,non-target,423.0,False,2,10,23,False,1.0,1.0,0.0,3.0,0
2211,P20,2-back,2,21,B,target,target,382.0,True,2,10,23,False,2.0,2.0,0.0,3.0,0
2212,P20,2-back,2,22,N,target,target,406.0,True,2,10,23,False,2.0,3.0,0.0,3.0,0
2213,P20,2-back,2,23,Y,non-target,non-target,406.0,True,2,10,23,False,1.0,3.0,0.0,3.0,0
2214,P20,2-back,2,24,H,non-target,non-target,502.0,True,2,10,23,False,0.0,2.0,0.0,4.0,0
2215,P20,2-back,2,25,L,non-target,non-target,374.0,True,2,10,23,False,0.0,1.0,0.0,4.0,0
2216,P20,2-back,2,26,M,non-target,non-target,382.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2217,P20,2-back,2,27,W,non-target,non-target,350.0,True,2,10,23,False,0.0,0.0,0.0,4.0,0
2218,P20,2-back,2,28,M,target,target,350.0,True,2,10,23,False,1.0,1.0,0.0,4.0,0
2219,P20,2-back,2,29,W,target,target,382.0,True,2,10,23,False,2.0,2.0,0.0,4.0,0
2220,P20,2-back,2,30,M,target,target,390.0,True,2,10,23,False,2.0,3.0,0.0,4.0,0
2221,P20,2-back,3,1,R,burn-in,non-target,373.0,False,2,10,25,False,,,,,0
2222,P20,2-back,3,2,C,burn-in,non-target,310.0,False,2,10,25,False,,,,,0
2223,P20,2-back,3,3,Q,burn-in,non-target,366.0,False,2,10,25,False,,,,,0
2224,P20,2-back,3,4,J,non-target,non-target,358.0,True,2,10,25,False,0.0,0.0,0.0,1.0,0
2225,P20,2-back,3,5,F,non-target,non-target,374.0,True,2,10,25,False,0.0,0.0,0.0,2.0,0
2226,P20,2-back,3,6,J,target,target,342.0,True,2,10,25,False,1.0,1.0,0.0,3.0,0
2227,P20,2-back,3,7,P,non-target,non-target,382.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2228,P20,2-back,3,8,Z,non-target,non-target,598.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2229,P20,2-back,3,9,P,target,target,414.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2230,P20,2-back,3,10,Y,non-target,non-target,382.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2231,P20,2-back,3,11,P,target,target,493.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2232,P20,2-back,3,12,Y,target,target,413.0,True,2,10,25,False,2.0,3.0,0.0,4.0,0
2233,P20,2-back,3,13,P,target,target,381.0,True,2,10,25,False,2.0,3.0,0.0,4.0,0
2234,P20,2-back,3,14,L,non-target,non-target,389.0,True,2,10,25,False,1.0,3.0,0.0,4.0,0
2235,P20,2-back,3,15,P,target,target,341.0,True,2,10,25,False,1.0,3.0,0.0,4.0,0
2236,P20,2-back,3,16,L,target,,,False,2,10,25,False,2.0,3.0,0.0,3.0,0
2237,P20,2-back,3,17,P,target,target,821.0,True,2,10,25,False,2.0,3.0,0.0,3.0,0
2238,P20,2-back,3,18,B,non-target,non-target,477.0,True,2,10,25,False,1.0,3.0,0.0,3.0,0
2239,P20,2-back,3,19,P,non-target,target,1517.0,False,2,10,25,False,1.0,2.0,0.0,2.0,0
2240,P20,2-back,3,20,Q,non-target,non-target,541.0,True,2,10,25,False,1.0,1.0,0.0,3.0,0
2241,P20,2-back,3,21,S,non-target,non-target,716.0,True,2,10,25,False,0.0,0.0,0.0,3.0,0
2242,P20,2-back,3,22,G,non-target,non-target,525.0,True,2,10,25,False,0.0,0.0,0.0,3.0,0
2243,P20,2-back,3,23,F,non-target,non-target,517.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
2244,P20,2-back,3,24,Z,non-target,non-target,405.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
2245,P20,2-back,3,25,M,non-target,non-target,389.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
2246,P20,2-back,3,26,Z,target,target,349.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
2247,P20,2-back,3,27,M,target,target,349.0,True,2,10,25,False,2.0,2.0,0.0,4.0,0
2248,P20,2-back,3,28,N,non-target,non-target,373.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
2249,P20,2-back,3,29,K,non-target,non-target,453.0,True,2,10,25,False,0.0,2.0,0.0,4.0,0
2250,P20,2-back,3,30,D,non-target,non-target,365.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
2251,P20,3-back,1,1,Y,burn-in,non-target,1165.0,False,3,10,24,False,,,,,1
2252,P20,3-back,1,2,N,burn-in,non-target,309.0,False,3,10,24,False,,,,,1
2253,P20,3-back,1,3,J,burn-in,non-target,373.0,False,3,10,24,False,,,,,1
2254,P20,3-back,1,4,G,non-target,non-target,333.0,True,3,10,24,False,0.0,0.0,0.0,1.0,1
2255,P20,3-back,1,5,M,non-target,non-target,565.0,True,3,10,24,False,0.0,0.0,0.0,2.0,1
2256,P20,3-back,1,6,Z,non-target,non-target,517.0,True,3,10,24,False,0.0,0.0,0.0,3.0,1
2257,P20,3-back,1,7,R,non-target,non-target,365.0,True,3,10,24,False,0.0,0.0,0.0,4.0,1
2258,P20,3-back,1,8,P,non-target,non-target,444.0,True,3,10,24,False,0.0,0.0,0.0,4.0,1
2259,P20,3-back,1,9,Z,target,target,317.0,True,3,10,24,False,1.0,1.0,0.0,4.0,1
2260,P20,3-back,1,10,L,non-target,non-target,1045.0,True,3,10,24,False,0.0,1.0,0.0,4.0,1
2261,P20,3-back,1,11,Q,non-target,non-target,957.0,True,3,10,24,False,0.0,1.0,0.0,4.0,1
2262,P20,3-back,1,12,Z,target,target,629.0,True,3,10,24,False,1.0,2.0,0.0,4.0,1
2263,P20,3-back,1,13,L,target,non-target,376.0,False,3,10,24,False,1.0,2.0,0.0,3.0,1
2264,P20,3-back,1,14,Q,target,target,549.0,True,3,10,24,False,1.0,3.0,0.0,3.0,1
2265,P20,3-back,1,15,Z,target,target,813.0,True,3,10,24,False,1.0,4.0,0.0,3.0,1
2266,P20,3-back,1,16,T,non-target,non-target,477.0,True,3,10,24,False,0.0,3.0,0.0,3.0,1
2267,P20,3-back,1,17,C,non-target,non-target,381.0,True,3,10,24,False,0.0,2.0,0.0,4.0,1
2268,P20,3-back,1,18,Z,target,target,340.0,True,3,10,24,False,1.0,2.0,0.0,4.0,1
2269,P20,3-back,1,19,T,target,target,468.0,True,3,10,24,False,1.0,2.0,0.0,4.0,1
2270,P20,3-back,1,20,B,non-target,non-target,788.0,True,3,10,24,False,0.0,2.0,0.0,4.0,1
2271,P20,3-back,1,21,V,non-target,non-target,636.0,True,3,10,24,False,0.0,2.0,0.0,4.0,1
2272,P20,3-back,1,22,H,non-target,non-target,540.0,True,3,10,24,False,0.0,1.0,0.0,4.0,1
2273,P20,3-back,1,23,B,target,target,396.0,True,3,10,24,False,1.0,1.0,0.0,4.0,1
2274,P20,3-back,1,24,K,non-target,non-target,420.0,True,3,10,24,False,0.0,1.0,0.0,4.0,1
2275,P20,3-back,1,25,H,target,non-target,468.0,False,3,10,24,False,1.0,2.0,0.0,3.0,1
2276,P20,3-back,1,26,P,non-target,non-target,788.0,True,3,10,24,False,0.0,2.0,0.0,3.0,1
2277,P20,3-back,1,27,B,non-target,non-target,476.0,True,3,10,24,True,0.0,1.0,1.0,3.0,1
2278,P20,3-back,1,28,N,non-target,non-target,517.0,True,3,10,24,False,0.0,1.0,1.0,3.0,1
2279,P20,3-back,1,29,T,non-target,non-target,381.0,True,3,10,24,False,0.0,0.0,1.0,4.0,1
2280,P20,3-back,1,30,B,target,non-target,556.0,False,3,10,24,False,1.0,1.0,1.0,3.0,1
2281,P20,3-back,2,1,Q,burn-in,non-target,294.0,False,3,10,24,False,,,,,0
2282,P20,3-back,2,2,J,burn-in,non-target,358.0,False,3,10,24,False,,,,,0
2283,P20,3-back,2,3,L,burn-in,non-target,391.0,False,3,10,24,False,,,,,0
2284,P20,3-back,2,4,Q,target,target,335.0,True,3,10,24,False,1.0,1.0,0.0,1.0,0
2285,P20,3-back,2,5,W,non-target,non-target,664.0,True,3,10,24,False,0.0,1.0,0.0,2.0,0
2286,P20,3-back,2,6,G,non-target,non-target,623.0,True,3,10,24,False,0.0,1.0,0.0,3.0,0
2287,P20,3-back,2,7,Q,target,target,655.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2288,P20,3-back,2,8,F,non-target,non-target,423.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2289,P20,3-back,2,9,S,non-target,non-target,422.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2290,P20,3-back,2,10,Q,target,target,1094.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2291,P20,3-back,2,11,Y,non-target,non-target,466.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2292,P20,3-back,2,12,S,target,target,470.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
2293,P20,3-back,2,13,C,non-target,non-target,414.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
2294,P20,3-back,2,14,V,non-target,non-target,742.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2295,P20,3-back,2,15,R,non-target,non-target,558.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2296,P20,3-back,2,16,M,non-target,non-target,542.0,True,3,10,24,False,0.0,0.0,0.0,4.0,0
2297,P20,3-back,2,17,V,target,target,686.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
2298,P20,3-back,2,18,Z,non-target,non-target,829.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2299,P20,3-back,2,19,D,non-target,non-target,422.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2300,P20,3-back,2,20,K,non-target,non-target,621.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2301,P20,3-back,2,21,Z,target,target,349.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
2302,P20,3-back,2,22,V,non-target,non-target,470.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
2303,P20,3-back,2,23,K,target,non-target,430.0,False,3,10,24,False,1.0,2.0,0.0,3.0,0
2304,P20,3-back,2,24,Z,target,target,342.0,True,3,10,24,False,1.0,3.0,0.0,3.0,0
2305,P20,3-back,2,25,M,non-target,target,606.0,False,3,10,24,False,0.0,2.0,0.0,2.0,0
2306,P20,3-back,2,26,C,non-target,non-target,814.0,True,3,10,24,False,0.0,2.0,0.0,2.0,0
2307,P20,3-back,2,27,R,non-target,non-target,430.0,True,3,10,24,False,0.0,1.0,0.0,3.0,0
2308,P20,3-back,2,28,Q,non-target,non-target,518.0,True,3,10,24,False,0.0,0.0,0.0,3.0,0
2309,P20,3-back,2,29,C,target,non-target,437.0,False,3,10,24,False,1.0,1.0,0.0,3.0,0
2310,P20,3-back,2,30,R,target,target,397.0,True,3,10,24,False,1.0,2.0,0.0,3.0,0
2311,P20,3-back,3,1,N,burn-in,non-target,541.0,False,3,10,25,False,,,,,0
2312,P20,3-back,3,2,D,burn-in,non-target,269.0,False,3,10,25,False,,,,,0
2313,P20,3-back,3,3,Z,burn-in,non-target,269.0,False,3,10,25,False,,,,,0
2314,P20,3-back,3,4,H,non-target,non-target,477.0,True,3,10,25,False,0.0,0.0,0.0,1.0,0
2315,P20,3-back,3,5,J,non-target,non-target,413.0,True,3,10,25,False,0.0,0.0,0.0,2.0,0
2316,P20,3-back,3,6,Z,target,non-target,629.0,False,3,10,25,False,1.0,1.0,0.0,2.0,0
2317,P20,3-back,3,7,G,non-target,non-target,1101.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
2318,P20,3-back,3,8,J,target,target,941.0,True,3,10,25,False,1.0,2.0,0.0,3.0,0
2319,P20,3-back,3,9,T,non-target,non-target,564.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
2320,P20,3-back,3,10,P,non-target,non-target,469.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
2321,P20,3-back,3,11,Y,non-target,non-target,525.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
2322,P20,3-back,3,12,T,target,target,685.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
2323,P20,3-back,3,13,P,target,target,374.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
2324,P20,3-back,3,14,Y,target,target,517.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
2325,P20,3-back,3,15,T,target,target,477.0,True,3,10,25,False,1.0,4.0,0.0,4.0,0
2326,P20,3-back,3,16,B,non-target,non-target,509.0,True,3,10,25,False,0.0,3.0,0.0,4.0,0
2327,P20,3-back,3,17,Y,target,target,453.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
2328,P20,3-back,3,18,T,target,target,453.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
2329,P20,3-back,3,19,L,non-target,non-target,469.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
2330,P20,3-back,3,20,Y,target,target,374.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
2331,P20,3-back,3,21,S,non-target,non-target,804.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
2332,P20,3-back,3,22,L,target,non-target,1148.0,False,3,10,25,False,1.0,2.0,0.0,3.0,0
2333,P20,3-back,3,23,F,non-target,non-target,460.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
2334,P20,3-back,3,24,W,non-target,non-target,396.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
2335,P20,3-back,3,25,Z,non-target,non-target,692.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
2336,P20,3-back,3,26,R,non-target,non-target,468.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
2337,P20,3-back,3,27,C,non-target,non-target,388.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
2338,P20,3-back,3,28,H,non-target,non-target,388.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
2339,P20,3-back,3,29,Q,non-target,non-target,484.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
2340,P20,3-back,3,30,J,non-target,non-target,389.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
2341,P21,2-back,1,1,N,burn-in,non-target,354.0,False,2,10,23,False,,,,,1
2342,P21,2-back,1,2,C,burn-in,non-target,364.0,False,2,10,23,False,,,,,1
2343,P21,2-back,1,3,Q,burn-in,non-target,493.0,False,2,10,23,False,,,,,1
2344,P21,2-back,1,4,H,non-target,non-target,460.0,True,2,10,23,False,0.0,0.0,0.0,1.0,1
2345,P21,2-back,1,5,J,non-target,non-target,654.0,True,2,10,23,False,0.0,0.0,0.0,2.0,1
2346,P21,2-back,1,6,H,target,target,372.0,True,2,10,23,False,1.0,1.0,0.0,3.0,1
2347,P21,2-back,1,7,S,non-target,non-target,391.0,True,2,10,23,False,1.0,1.0,0.0,4.0,1
2348,P21,2-back,1,8,H,target,target,276.0,True,2,10,23,False,1.0,2.0,0.0,4.0,1
2349,P21,2-back,1,9,V,non-target,non-target,542.0,True,2,10,23,False,1.0,2.0,0.0,4.0,1
2350,P21,2-back,1,10,V,non-target,non-target,500.0,True,2,10,23,True,1.0,1.0,1.0,4.0,1
2351,P21,2-back,1,11,R,non-target,non-target,468.0,True,2,10,23,False,1.0,1.0,1.0,4.0,1
2352,P21,2-back,1,12,W,non-target,non-target,340.0,True,2,10,23,False,1.0,0.0,1.0,4.0,1
2353,P21,2-back,1,13,R,target,non-target,572.0,False,2,10,23,False,1.0,1.0,1.0,3.0,1
2354,P21,2-back,1,14,S,non-target,non-target,476.0,True,2,10,23,False,1.0,1.0,0.0,3.0,1
2355,P21,2-back,1,15,D,non-target,non-target,323.0,True,2,10,23,False,0.0,1.0,0.0,3.0,1
2356,P21,2-back,1,16,J,non-target,non-target,334.0,True,2,10,23,False,0.0,1.0,0.0,3.0,1
2357,P21,2-back,1,17,Q,non-target,non-target,371.0,True,2,10,23,False,0.0,0.0,0.0,4.0,1
2358,P21,2-back,1,18,M,non-target,non-target,291.0,True,2,10,23,False,0.0,0.0,0.0,4.0,1
2359,P21,2-back,1,19,K,non-target,non-target,355.0,True,2,10,23,False,0.0,0.0,0.0,4.0,1
2360,P21,2-back,1,20,M,target,target,331.0,True,2,10,23,False,1.0,1.0,0.0,4.0,1
2361,P21,2-back,1,21,Y,non-target,non-target,307.0,True,2,10,23,False,1.0,1.0,0.0,4.0,1
2362,P21,2-back,1,22,M,target,non-target,443.0,False,2,10,23,False,1.0,2.0,0.0,3.0,1
